Freq S11, S12 S21 S22
74.0000000000000000000 MHz,-0.99577743420827036225 + j0.08948365317450830692 ,-0.00183420489966418764 - j0.02041110062010920156 ,-0.00183420489966418850 - j0.02041110062010920503 ,-0.99577743420827036225 + j0.08948365317450827916 
75.0000000000000000000 MHz,-0.99549516258481862696 + j0.09216800389074776556 ,-0.00204995589954117203 - j0.02214131906257225599 ,-0.00204995589954117419 - j0.02214131906257225599 ,-0.99549516258481862696 + j0.09216800389074775168 
76.0000000000000000000 MHz,-0.99517975969446603735 + j0.09504235360069142324 ,-0.00229786074754477314 - j0.02406068894464244781 ,-0.00229786074754477184 - j0.02406068894464244087 ,-0.99517975969446603735 + j0.09504235360069145100 
77.0000000000000000000 MHz,-0.99482467899508164599 + j0.09813657481570831065 ,-0.00258446247345330612 - j0.02619907058460410609 ,-0.00258446247345330829 - j0.02619907058460410956 ,-0.99482467899508164599 + j0.09813657481570831065 
78.0000000000000000000 MHz,-0.99442158638913169533 + j0.10148713371169557074 ,-0.00291809160698101432 - j0.02859291792875282359 ,-0.00291809160698101692 - j0.02859291792875282706 ,-0.99442158638913169533 + j0.10148713371169550135 
79.0000000000000000000 MHz,-0.99395973093622813632 + j0.10513901112913046076 ,-0.00330949546485402764 - j0.03128719955089592775 ,-0.00330949546485402634 - j0.03128719955089592081 ,-0.99395973093622813632 + j0.10513901112913048852 
80.0000000000000000000 MHz,-0.99342503853319608087 + j0.10914833431297790711 ,-0.00377274447035979340 - j0.03433803039170569421 ,-0.00377274447035979860 - j0.03433803039170567339 ,-0.99342503853319608087 + j0.10914833431297783772 
81.0000000000000000000 MHz,-0.99279877903010760321 + j0.11358604504378569389 ,-0.00432656503692383822 - j0.03781633988925776901 ,-0.00432656503692383648 - j0.03781633988925771350 ,-0.99279877903010760321 + j0.11358604504378570776 
82.0000000000000000000 MHz,-0.99205555957878943651 + j0.11854311140301185268 ,-0.00499634621920672876 - j0.04181308374379795467 ,-0.00499634621920673223 - j0.04181308374379794773 ,-0.99205555957878943651 + j0.11854311140301181104 
83.0000000000000000000 MHz,-0.99116022278790172351 + j0.12413809373379054712 ,-0.00581724155762225557 - j0.04644680987794513882 ,-0.00581724155762224342 - j0.04644680987794515270 ,-0.99116022278790161248 + j0.12413809373379046386 
